geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date_range,visitor_flows,pop_flows,policy
51,20,-78.66634949,37.5108731,-98.3801554,38.48472707,04/27/20 - 05/03/20,222,5287,1
51,21,-78.66634949,37.5108731,-85.29055223,37.52661417,04/27/20 - 05/03/20,1901,45278,1
51,22,-78.66634949,37.5108731,-91.81423318,30.9090729,04/27/20 - 05/03/20,285,6788,1
51,23,-78.66634949,37.5108731,-69.20275986,45.27432853,04/27/20 - 05/03/20,62,1476,1
51,24,-78.66634949,37.5108731,-76.68717734,38.94649396,04/27/20 - 05/03/20,16567,394597,1
51,25,-78.66634949,37.5108731,-71.50397204,42.16009327,04/27/20 - 05/03/20,506,12052,1
51,26,-78.66634949,37.5108731,-85.73095291,44.8747736,04/27/20 - 05/03/20,520,12385,1
51,27,-78.66634949,37.5108731,-94.1983056,46.34911038,04/27/20 - 05/03/20,219,5216,1
51,28,-78.66634949,37.5108731,-89.65335941,32.71289227,04/27/20 - 05/03/20,380,9050,1
51,29,-78.66634949,37.5108731,-92.4774252,38.36763044,04/27/20 - 05/03/20,591,14076,1
51,30,-78.66634949,37.5108731,-109.645207,47.03342111,04/27/20 - 05/03/20,54,1286,1
51,31,-78.66634949,37.5108731,-99.81085586,41.52715113,04/27/20 - 05/03/20,197,4692,1
51,32,-78.66634949,37.5108731,-116.6552487,39.35618587,04/27/20 - 05/03/20,264,6288,1
51,33,-78.66634949,37.5108731,-71.57124317,43.68023706,04/27/20 - 05/03/20,140,3334,1
51,34,-78.66634949,37.5108731,-74.65561231,40.11017985,04/27/20 - 05/03/20,1442,34345,1
51,35,-78.66634949,37.5108731,-106.1084439,34.42130099,04/27/20 - 05/03/20,293,6978,1
51,36,-78.66634949,37.5108731,-75.59654322,42.92123355,04/27/20 - 05/03/20,1545,36799,1
51,37,-78.66634949,37.5108731,-79.13090892,35.52603039,04/27/20 - 05/03/20,20842,496421,1
51,38,-78.66634949,37.5108731,-100.4693908,47.44631042,04/27/20 - 05/03/20,65,1548,1
51,39,-78.66634949,37.5108731,-82.70937701,40.41548691,04/27/20 - 05/03/20,1828,43539,1
51,40,-78.66634949,37.5108731,-97.50822793,35.58346465,04/27/20 - 05/03/20,399,9503,1
51,41,-78.66634949,37.5108731,-120.6052563,43.94045139,04/27/20 - 05/03/20,121,2882,1
51,42,-78.66634949,37.5108731,-77.83893801,40.89670051,04/27/20 - 05/03/20,3935,93725,1
51,45,-78.66634949,37.5108731,-80.86459716,33.87785607,04/27/20 - 05/03/20,4141,98631,1
51,46,-78.66634949,37.5108731,-100.2033536,44.44664208,04/27/20 - 05/03/20,126,3001,1
51,47,-78.66634949,37.5108731,-86.34341233,35.84298014,04/27/20 - 05/03/20,14615,348104,1
51,48,-78.66634949,37.5108731,-99.31712097,31.44721219,04/27/20 - 05/03/20,1943,46278,1
51,49,-78.66634949,37.5108731,-111.67825,39.32376871,04/27/20 - 05/03/20,222,5287,1
51,50,-78.66634949,37.5108731,-72.66263037,44.07524823,04/27/20 - 05/03/20,28,666,1
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,04/27/20 - 05/03/20,1829422,43573726,1
51,53,-78.66634949,37.5108731,-120.5928999,47.41163922,04/27/20 - 05/03/20,196,4668,1
51,54,-78.66634949,37.5108731,-80.6137069,38.6425671,04/27/20 - 05/03/20,5878,140003,1
51,55,-78.66634949,37.5108731,-89.73293306,44.63994411,04/27/20 - 05/03/20,391,9312,1
51,56,-78.66634949,37.5108731,-107.5513942,42.99953746,04/27/20 - 05/03/20,131,3120,1
51,72,-78.66634949,37.5108731,-66.41466678,18.21569834,04/27/20 - 05/03/20,8,190,1
51,44,-78.66634949,37.5108731,-71.52472356,41.5946389,04/27/20 - 05/03/20,91,2167,1
1,51,-86.844521,32.75687994,-78.66634949,37.5108731,04/27/20 - 05/03/20,1161,15568,1
2,51,-151.2505488,63.78846948,-78.66634949,37.5108731,04/27/20 - 05/03/20,4,138,1
4,51,-111.6644603,34.29309519,-78.66634949,37.5108731,04/27/20 - 05/03/20,438,10135,1
5,51,-92.43923686,34.89977242,-78.66634949,37.5108731,04/27/20 - 05/03/20,667,9995,1
6,51,-119.6638459,37.21530826,-78.66634949,37.5108731,04/27/20 - 05/03/20,1275,39577,1
8,51,-105.5478211,38.9985316,-78.66634949,37.5108731,04/27/20 - 05/03/20,261,6120,1
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,04/27/20 - 05/03/20,560,16552,1
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,04/27/20 - 05/03/20,683,16727,1
11,51,-77.0162909,38.90477389,-78.66634949,37.5108731,04/27/20 - 05/03/20,5034,165582,1
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,04/27/20 - 05/03/20,5599,98190,1
13,51,-83.42714021,32.63861711,-78.66634949,37.5108731,04/27/20 - 05/03/20,3775,63284,1
15,51,-158.1099738,20.9951112,-78.66634949,37.5108731,04/27/20 - 05/03/20,20,562,1
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,04/27/20 - 05/03/20,65,1514,1
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,04/27/20 - 05/03/20,1387,29291,1
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,04/27/20 - 05/03/20,730,14057,1
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,04/27/20 - 05/03/20,414,6857,1
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,04/27/20 - 05/03/20,340,5739,1
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,04/27/20 - 05/03/20,1904,37412,1
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,04/27/20 - 05/03/20,380,6489,1
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,04/27/20 - 05/03/20,159,5298,1
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,04/27/20 - 05/03/20,27075,719695,1
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,04/27/20 - 05/03/20,677,22262,1
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,04/27/20 - 05/03/20,715,16712,1
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,04/27/20 - 05/03/20,277,6046,1
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,04/27/20 - 05/03/20,616,9444,1
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,04/27/20 - 05/03/20,737,12629,1
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,04/27/20 - 05/03/20,45,1261,1
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,04/27/20 - 05/03/20,80,1333,1
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,04/27/20 - 05/03/20,108,2549,1
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,04/27/20 - 05/03/20,232,6232,1
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,04/27/20 - 05/03/20,2061,51243,1
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,04/27/20 - 05/03/20,133,3952,1
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,04/27/20 - 05/03/20,2815,79861,1
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,04/27/20 - 05/03/20,32214,621965,1
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,04/27/20 - 05/03/20,44,860,1
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,04/27/20 - 05/03/20,2259,44291,1
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,04/27/20 - 05/03/20,294,4351,1
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,04/27/20 - 05/03/20,149,3964,1
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,04/27/20 - 05/03/20,5355,134822,1
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,04/27/20 - 05/03/20,131,3933,1
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,04/27/20 - 05/03/20,3177,53873,1
46,51,-100.2033536,44.44664208,-78.66634949,37.5108731,04/27/20 - 05/03/20,60,1253,1
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,04/27/20 - 05/03/20,10478,177830,1
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,04/27/20 - 05/03/20,2977,49826,1
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,04/27/20 - 05/03/20,225,5054,1
50,51,-72.66263037,44.07524823,-78.66634949,37.5108731,04/27/20 - 05/03/20,86,3375,1
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,04/27/20 - 05/03/20,1829422,43573726,1
53,51,-120.5928999,47.41163922,-78.66634949,37.5108731,04/27/20 - 05/03/20,306,8207,1
54,51,-80.6137069,38.6425671,-78.66634949,37.5108731,04/27/20 - 05/03/20,17395,405494,1
55,51,-89.73293306,44.63994411,-78.66634949,37.5108731,04/27/20 - 05/03/20,359,7976,1
56,51,-107.5513942,42.99953746,-78.66634949,37.5108731,04/27/20 - 05/03/20,41,1029,1
72,51,-66.41466678,18.21569834,-78.66634949,37.5108731,04/27/20 - 05/03/20,20,1063,1
51,1,-78.66634949,37.5108731,-86.844521,32.75687994,05/04/20 - 05/10/20,1228,27691,0
51,2,-78.66634949,37.5108731,-151.2505488,63.78846948,05/04/20 - 05/10/20,24,541,0
51,4,-78.66634949,37.5108731,-111.6644603,34.29309519,05/04/20 - 05/10/20,851,19190,0
51,5,-78.66634949,37.5108731,-92.43923686,34.89977242,05/04/20 - 05/10/20,670,15108,0
51,6,-78.66634949,37.5108731,-119.6638459,37.21530826,05/04/20 - 05/10/20,1526,34411,0
51,8,-78.66634949,37.5108731,-105.5478211,38.9985316,05/04/20 - 05/10/20,600,13530,0
51,9,-78.66634949,37.5108731,-72.73825768,41.57516415,05/04/20 - 05/10/20,470,10598,0
51,10,-78.66634949,37.5108731,-75.45249263,38.99497529,05/04/20 - 05/10/20,722,16281,0
51,11,-78.66634949,37.5108731,-77.0162909,38.90477389,05/04/20 - 05/10/20,10698,241241,0
51,12,-78.66634949,37.5108731,-82.46641839,28.47705841,05/04/20 - 05/10/20,6130,138232,0
51,13,-78.66634949,37.5108731,-83.42714021,32.63861711,05/04/20 - 05/10/20,3635,81969,0
51,15,-78.66634949,37.5108731,-158.1099738,20.9951112,05/04/20 - 05/10/20,30,676,0
51,16,-78.66634949,37.5108731,-114.659414,44.38905509,05/04/20 - 05/10/20,132,2976,0
51,17,-78.66634949,37.5108731,-89.14863899,40.12420083,05/04/20 - 05/10/20,1290,29089,0
51,18,-78.66634949,37.5108731,-86.28183839,39.91986962,05/04/20 - 05/10/20,1153,26000,0
51,19,-78.66634949,37.5108731,-93.50009012,42.07464833,05/04/20 - 05/10/20,259,5840,0
51,20,-78.66634949,37.5108731,-98.3801554,38.48472707,05/04/20 - 05/10/20,302,6810,0
51,21,-78.66634949,37.5108731,-85.29055223,37.52661417,05/04/20 - 05/10/20,2168,48888,0
51,22,-78.66634949,37.5108731,-91.81423318,30.9090729,05/04/20 - 05/10/20,433,9764,0
51,23,-78.66634949,37.5108731,-69.20275986,45.27432853,05/04/20 - 05/10/20,108,2435,0
51,24,-78.66634949,37.5108731,-76.68717734,38.94649396,05/04/20 - 05/10/20,18369,414224,0
51,25,-78.66634949,37.5108731,-71.50397204,42.16009327,05/04/20 - 05/10/20,433,9764,0
51,26,-78.66634949,37.5108731,-85.73095291,44.8747736,05/04/20 - 05/10/20,651,14680,0
51,27,-78.66634949,37.5108731,-94.1983056,46.34911038,05/04/20 - 05/10/20,328,7396,0
51,28,-78.66634949,37.5108731,-89.65335941,32.71289227,05/04/20 - 05/10/20,391,8817,0
51,29,-78.66634949,37.5108731,-92.4774252,38.36763044,05/04/20 - 05/10/20,749,16890,0
51,30,-78.66634949,37.5108731,-109.645207,47.03342111,05/04/20 - 05/10/20,104,2345,0
51,31,-78.66634949,37.5108731,-99.81085586,41.52715113,05/04/20 - 05/10/20,233,5254,0
51,32,-78.66634949,37.5108731,-116.6552487,39.35618587,05/04/20 - 05/10/20,227,5118,0
51,33,-78.66634949,37.5108731,-71.57124317,43.68023706,05/04/20 - 05/10/20,134,3021,0
51,34,-78.66634949,37.5108731,-74.65561231,40.11017985,05/04/20 - 05/10/20,1646,37117,0
51,35,-78.66634949,37.5108731,-106.1084439,34.42130099,05/04/20 - 05/10/20,378,8523,0
51,36,-78.66634949,37.5108731,-75.59654322,42.92123355,05/04/20 - 05/10/20,1890,42619,0
51,37,-78.66634949,37.5108731,-79.13090892,35.52603039,05/04/20 - 05/10/20,26211,591062,0
51,38,-78.66634949,37.5108731,-100.4693908,47.44631042,05/04/20 - 05/10/20,71,1601,0
51,39,-78.66634949,37.5108731,-82.70937701,40.41548691,05/04/20 - 05/10/20,2157,48640,0
51,40,-78.66634949,37.5108731,-97.50822793,35.58346465,05/04/20 - 05/10/20,644,14522,0
51,41,-78.66634949,37.5108731,-120.6052563,43.94045139,05/04/20 - 05/10/20,207,4667,0
51,42,-78.66634949,37.5108731,-77.83893801,40.89670051,05/04/20 - 05/10/20,4558,102783,0
51,44,-78.66634949,37.5108731,-71.52472356,41.5946389,05/04/20 - 05/10/20,74,1668,0
51,45,-78.66634949,37.5108731,-80.86459716,33.87785607,05/04/20 - 05/10/20,6728,151717,0
51,46,-78.66634949,37.5108731,-100.2033536,44.44664208,05/04/20 - 05/10/20,117,2638,0
51,47,-78.66634949,37.5108731,-86.34341233,35.84298014,05/04/20 - 05/10/20,19811,446741,0
51,48,-78.66634949,37.5108731,-99.31712097,31.44721219,05/04/20 - 05/10/20,2714,61201,0
51,49,-78.66634949,37.5108731,-111.67825,39.32376871,05/04/20 - 05/10/20,251,5660,0
51,50,-78.66634949,37.5108731,-72.66263037,44.07524823,05/04/20 - 05/10/20,44,992,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,05/04/20 - 05/10/20,1935628,43648738,0
51,53,-78.66634949,37.5108731,-120.5928999,47.41163922,05/04/20 - 05/10/20,315,7103,0
51,54,-78.66634949,37.5108731,-80.6137069,38.6425671,05/04/20 - 05/10/20,6797,153273,0
51,55,-78.66634949,37.5108731,-89.73293306,44.63994411,05/04/20 - 05/10/20,374,8433,0
51,56,-78.66634949,37.5108731,-107.5513942,42.99953746,05/04/20 - 05/10/20,142,3202,0
51,72,-78.66634949,37.5108731,-66.41466678,18.21569834,05/04/20 - 05/10/20,12,270,0
1,51,-86.844521,32.75687994,-78.66634949,37.5108731,05/04/20 - 05/10/20,1531,19222,0
4,51,-111.6644603,34.29309519,-78.66634949,37.5108731,05/04/20 - 05/10/20,617,13382,0
5,51,-92.43923686,34.89977242,-78.66634949,37.5108731,05/04/20 - 05/10/20,557,7855,0
6,51,-119.6638459,37.21530826,-78.66634949,37.5108731,05/04/20 - 05/10/20,1547,44804,0
8,51,-105.5478211,38.9985316,-78.66634949,37.5108731,05/04/20 - 05/10/20,351,7764,0
9,51,-72.73825768,41.57516415,-78.66634949,37.5108731,05/04/20 - 05/10/20,830,23192,0
10,51,-75.45249263,38.99497529,-78.66634949,37.5108731,05/04/20 - 05/10/20,793,18289,0
11,51,-77.0162909,38.90477389,-78.66634949,37.5108731,05/04/20 - 05/10/20,5672,198002,0
12,51,-82.46641839,28.47705841,-78.66634949,37.5108731,05/04/20 - 05/10/20,6974,114941,0
13,51,-83.42714021,32.63861711,-78.66634949,37.5108731,05/04/20 - 05/10/20,4368,69074,0
15,51,-158.1099738,20.9951112,-78.66634949,37.5108731,05/04/20 - 05/10/20,16,423,0
16,51,-114.659414,44.38905509,-78.66634949,37.5108731,05/04/20 - 05/10/20,67,1454,0
17,51,-89.14863899,40.12420083,-78.66634949,37.5108731,05/04/20 - 05/10/20,1404,28464,0
18,51,-86.28183839,39.91986962,-78.66634949,37.5108731,05/04/20 - 05/10/20,905,16399,0
19,51,-93.50009012,42.07464833,-78.66634949,37.5108731,05/04/20 - 05/10/20,501,7881,0
20,51,-98.3801554,38.48472707,-78.66634949,37.5108731,05/04/20 - 05/10/20,425,6872,0
21,51,-85.29055223,37.52661417,-78.66634949,37.5108731,05/04/20 - 05/10/20,2251,42016,0
22,51,-91.81423318,30.9090729,-78.66634949,37.5108731,05/04/20 - 05/10/20,665,10663,0
23,51,-69.20275986,45.27432853,-78.66634949,37.5108731,05/04/20 - 05/10/20,260,8006,0
24,51,-76.68717734,38.94649396,-78.66634949,37.5108731,05/04/20 - 05/10/20,30457,766974,0
25,51,-71.50397204,42.16009327,-78.66634949,37.5108731,05/04/20 - 05/10/20,829,25926,0
26,51,-85.73095291,44.8747736,-78.66634949,37.5108731,05/04/20 - 05/10/20,798,17723,0
27,51,-94.1983056,46.34911038,-78.66634949,37.5108731,05/04/20 - 05/10/20,280,5793,0
28,51,-89.65335941,32.71289227,-78.66634949,37.5108731,05/04/20 - 05/10/20,690,9905,0
29,51,-92.4774252,38.36763044,-78.66634949,37.5108731,05/04/20 - 05/10/20,765,12195,0
30,51,-109.645207,47.03342111,-78.66634949,37.5108731,05/04/20 - 05/10/20,122,3147,0
31,51,-99.81085586,41.52715113,-78.66634949,37.5108731,05/04/20 - 05/10/20,128,2014,0
32,51,-116.6552487,39.35618587,-78.66634949,37.5108731,05/04/20 - 05/10/20,178,3960,0
33,51,-71.57124317,43.68023706,-78.66634949,37.5108731,05/04/20 - 05/10/20,172,4392,0
34,51,-74.65561231,40.11017985,-78.66634949,37.5108731,05/04/20 - 05/10/20,2884,67438,0
35,51,-106.1084439,34.42130099,-78.66634949,37.5108731,05/04/20 - 05/10/20,135,3626,0
36,51,-75.59654322,42.92123355,-78.66634949,37.5108731,05/04/20 - 05/10/20,4096,110675,0
37,51,-79.13090892,35.52603039,-78.66634949,37.5108731,05/04/20 - 05/10/20,34682,631910,0
38,51,-100.4693908,47.44631042,-78.66634949,37.5108731,05/04/20 - 05/10/20,45,846,0
39,51,-82.70937701,40.41548691,-78.66634949,37.5108731,05/04/20 - 05/10/20,2351,43846,0
40,51,-97.50822793,35.58346465,-78.66634949,37.5108731,05/04/20 - 05/10/20,412,5679,0
41,51,-120.6052563,43.94045139,-78.66634949,37.5108731,05/04/20 - 05/10/20,196,4873,0
42,51,-77.83893801,40.89670051,-78.66634949,37.5108731,05/04/20 - 05/10/20,6258,150672,0
44,51,-71.52472356,41.5946389,-78.66634949,37.5108731,05/04/20 - 05/10/20,142,4054,0
45,51,-80.86459716,33.87785607,-78.66634949,37.5108731,05/04/20 - 05/10/20,3934,62343,0
46,51,-100.2033536,44.44664208,-78.66634949,37.5108731,05/04/20 - 05/10/20,89,1732,0
47,51,-86.34341233,35.84298014,-78.66634949,37.5108731,05/04/20 - 05/10/20,10297,162893,0
48,51,-99.31712097,31.44721219,-78.66634949,37.5108731,05/04/20 - 05/10/20,3702,56811,0
49,51,-111.67825,39.32376871,-78.66634949,37.5108731,05/04/20 - 05/10/20,236,5013,0
50,51,-72.66263037,44.07524823,-78.66634949,37.5108731,05/04/20 - 05/10/20,52,1964,0
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,05/04/20 - 05/10/20,1935628,43648738,0
53,51,-120.5928999,47.41163922,-78.66634949,37.5108731,05/04/20 - 05/10/20,271,6735,0
54,51,-80.6137069,38.6425671,-78.66634949,37.5108731,05/04/20 - 05/10/20,19166,420870,0
55,51,-89.73293306,44.63994411,-78.66634949,37.5108731,05/04/20 - 05/10/20,672,14405,0
56,51,-107.5513942,42.99953746,-78.66634949,37.5108731,05/04/20 - 05/10/20,36,854,0
72,51,-66.41466678,18.21569834,-78.66634949,37.5108731,05/04/20 - 05/10/20,57,2685,0
51,1,-78.66634949,37.5108731,-86.844521,32.75687994,05/11/20 - 05/17/20,1348,30681,1
51,2,-78.66634949,37.5108731,-151.2505488,63.78846948,05/11/20 - 05/17/20,66,1502,1
51,4,-78.66634949,37.5108731,-111.6644603,34.29309519,05/11/20 - 05/17/20,928,21121,1
51,5,-78.66634949,37.5108731,-92.43923686,34.89977242,05/11/20 - 05/17/20,685,15590,1
51,6,-78.66634949,37.5108731,-119.6638459,37.21530826,05/11/20 - 05/17/20,1649,37532,1
51,8,-78.66634949,37.5108731,-105.5478211,38.9985316,05/11/20 - 05/17/20,627,14270,1
51,9,-78.66634949,37.5108731,-72.73825768,41.57516415,05/11/20 - 05/17/20,598,13610,1
51,10,-78.66634949,37.5108731,-75.45249263,38.99497529,05/11/20 - 05/17/20,1064,24217,1
51,11,-78.66634949,37.5108731,-77.0162909,38.90477389,05/11/20 - 05/17/20,11046,251412,1
51,12,-78.66634949,37.5108731,-82.46641839,28.47705841,05/11/20 - 05/17/20,8130,185043,1
51,13,-78.66634949,37.5108731,-83.42714021,32.63861711,05/11/20 - 05/17/20,4218,96003,1
51,15,-78.66634949,37.5108731,-158.1099738,20.9951112,05/11/20 - 05/17/20,54,1229,1
51,16,-78.66634949,37.5108731,-114.659414,44.38905509,05/11/20 - 05/17/20,98,2230,1
51,17,-78.66634949,37.5108731,-89.14863899,40.12420083,05/11/20 - 05/17/20,1324,30134,1
51,18,-78.66634949,37.5108731,-86.28183839,39.91986962,05/11/20 - 05/17/20,1318,29998,1
51,19,-78.66634949,37.5108731,-93.50009012,42.07464833,05/11/20 - 05/17/20,345,7852,1
51,20,-78.66634949,37.5108731,-98.3801554,38.48472707,05/11/20 - 05/17/20,271,6168,1
51,21,-78.66634949,37.5108731,-85.29055223,37.52661417,05/11/20 - 05/17/20,2156,49071,1
51,22,-78.66634949,37.5108731,-91.81423318,30.9090729,05/11/20 - 05/17/20,661,15044,1
51,23,-78.66634949,37.5108731,-69.20275986,45.27432853,05/11/20 - 05/17/20,179,4074,1
51,24,-78.66634949,37.5108731,-76.68717734,38.94649396,05/11/20 - 05/17/20,20051,456371,1
51,25,-78.66634949,37.5108731,-71.50397204,42.16009327,05/11/20 - 05/17/20,518,11789,1
51,26,-78.66634949,37.5108731,-85.73095291,44.8747736,05/11/20 - 05/17/20,778,17707,1
51,27,-78.66634949,37.5108731,-94.1983056,46.34911038,05/11/20 - 05/17/20,302,6873,1
51,28,-78.66634949,37.5108731,-89.65335941,32.71289227,05/11/20 - 05/17/20,724,16478,1
51,29,-78.66634949,37.5108731,-92.4774252,38.36763044,05/11/20 - 05/17/20,823,18731,1
51,30,-78.66634949,37.5108731,-109.645207,47.03342111,05/11/20 - 05/17/20,108,2458,1
51,31,-78.66634949,37.5108731,-99.81085586,41.52715113,05/11/20 - 05/17/20,211,4802,1
51,32,-78.66634949,37.5108731,-116.6552487,39.35618587,05/11/20 - 05/17/20,345,7852,1
51,33,-78.66634949,37.5108731,-71.57124317,43.68023706,05/11/20 - 05/17/20,246,5599,1
51,34,-78.66634949,37.5108731,-74.65561231,40.11017985,05/11/20 - 05/17/20,1781,40536,1
51,35,-78.66634949,37.5108731,-106.1084439,34.42130099,05/11/20 - 05/17/20,399,9081,1
51,36,-78.66634949,37.5108731,-75.59654322,42.92123355,05/11/20 - 05/17/20,2244,51074,1
51,37,-78.66634949,37.5108731,-79.13090892,35.52603039,05/11/20 - 05/17/20,32406,737577,1
51,38,-78.66634949,37.5108731,-100.4693908,47.44631042,05/11/20 - 05/17/20,84,1911,1
51,39,-78.66634949,37.5108731,-82.70937701,40.41548691,05/11/20 - 05/17/20,2571,58517,1
51,40,-78.66634949,37.5108731,-97.50822793,35.58346465,05/11/20 - 05/17/20,787,17912,1
51,41,-78.66634949,37.5108731,-120.6052563,43.94045139,05/11/20 - 05/17/20,184,4187,1
51,42,-78.66634949,37.5108731,-77.83893801,40.89670051,05/11/20 - 05/17/20,5507,125342,1
51,44,-78.66634949,37.5108731,-71.52472356,41.5946389,05/11/20 - 05/17/20,97,2207,1
51,45,-78.66634949,37.5108731,-80.86459716,33.87785607,05/11/20 - 05/17/20,9930,226012,1
51,46,-78.66634949,37.5108731,-100.2033536,44.44664208,05/11/20 - 05/17/20,144,3277,1
51,47,-78.66634949,37.5108731,-86.34341233,35.84298014,05/11/20 - 05/17/20,21665,493106,1
51,48,-78.66634949,37.5108731,-99.31712097,31.44721219,05/11/20 - 05/17/20,3255,74085,1
51,49,-78.66634949,37.5108731,-111.67825,39.32376871,05/11/20 - 05/17/20,350,7966,1
51,50,-78.66634949,37.5108731,-72.66263037,44.07524823,05/11/20 - 05/17/20,58,1320,1
51,51,-78.66634949,37.5108731,-78.66634949,37.5108731,05/11/20 - 05/17/20,1940247,44161044,1
51,53,-78.66634949,37.5108731,-120.5928999,47.41163922,05/11/20 - 05/17/20,317,7215,1
51,54,-78.66634949,37.5108731,-80.6137069,38.6425671,05/11/20 - 05/17/20,7135,162396,1
51,55,-78.66634949,37.5108731,-89.73293306,44.63994411,05/11/20 - 05/17/20,355,8079,1
51,56,-78.66634949,37.5108731,-107.5513942,42.99953746,05/11/20 - 05/17/20,104,2367,1
1,51,-86.844521,32.75687994,-78.66634949,37.5108731,05/11/20 - 05/17/20,1695,21536,1
2,51,-151.2505488,63.78846948,-78.66634949,37.5108731,05/11/20 - 05/17/20,16,525,1
